customer_id,card_activation_date,
1599399,4/14/20,
1599400,4/2/20,
1599401,4/25/20,
1599402,4/30/20,
1599403,3/30/20,
1599404,3/23/20,
1599405,3/22/20,
1599406,3/19/20,
1599407,4/21/20,
1599408,4/12/20,
1599409,4/4/20,
1599410,3/29/20,
1599411,3/31/20,
1599412,4/30/20,
1599413,4/11/20,
1599414,3/13/20,
1599415,3/19/20,
1599416,3/29/20,
1599417,4/12/20,
1599418,3/10/20,
1599419,3/28/20,
1599420,3/17/20,
1599421,4/2/20,
1599422,4/22/20,
1599423,3/12/20,
1599424,4/30/20,
1599425,3/20/20,
1599426,3/21/20,
1599427,4/14/20,
1599428,4/28/20,
1599429,4/16/20,
1599430,4/23/20,
1599431,3/17/20,
1599432,3/11/20,
1599433,3/22/20,
1599434,4/13/20,
1599435,3/24/20,
1599436,3/21/20,
1599437,4/7/20,
1599438,3/15/20,
1599439,4/22/20,
1599440,4/24/20,
1599441,3/26/20,
1599442,3/14/20,
1599443,3/28/20,
1599444,3/19/20,
1599445,3/31/20,
1599446,3/13/20,
1599447,3/23/20,
1599448,4/25/20,
1599449,3/16/20,
1599450,3/25/20,
1599451,4/12/20,
1599452,3/9/20,
1599453,4/13/20,
1599454,3/19/20,
1599455,3/30/20,
1599456,3/24/20,
1599457,3/21/20,
1599458,4/5/20,
1599459,3/9/20,
1599460,4/27/20,
1599461,4/30/20,
1599462,4/11/20,
1599463,3/13/20,
1599464,4/8/20,
1599465,4/22/20,
1599466,3/25/20,
1599467,3/15/20,
1599468,4/29/20,
1599469,4/21/20,
1599470,4/20/20,
1599471,4/1/20,
1599472,4/23/20,
1599473,3/25/20,
1599474,4/9/20,
1599475,4/12/20,
1599476,3/16/20,
1599477,4/13/20,
1599478,3/17/20,
1599479,4/22/20,
1599480,4/24/20,
1599481,3/25/20,
1599482,4/7/20,
1599483,4/1/20,
1599484,4/1/20,
1599485,3/23/20,
1599486,3/12/20,
1599487,3/9/20,
1599488,4/27/20,
1599489,4/27/20,
1599490,4/27/20,
1599491,4/24/20,
1599492,3/25/20,
1599493,3/13/20,
1599494,3/26/20,
1599495,4/30/20,
1599496,3/16/20,
1599497,4/30/20,
1599498,3/15/20,
1599499,3/28/20,
1599500,3/20/20,
1599501,4/28/20,
1599502,3/9/20,
1599503,3/28/20,
1599504,4/7/20,
1599505,4/17/20,
1599506,3/14/20,
1599507,4/30/20,
1599508,4/20/20,
1599509,3/19/20,
1599510,4/12/20,
1599511,3/31/20,
1599512,3/11/20,
1599513,3/31/20,
1599514,3/20/20,
1599515,3/24/20,
1599516,3/25/20,
1599517,3/29/20,
1599518,3/25/20,
1599519,4/20/20,
1599520,5/1/20,
1599521,4/16/20,
1599522,4/8/20,
1599523,3/27/20,
1599524,4/1/20,
1599525,4/25/20,
1599526,4/16/20,
1599527,3/24/20,
1599528,4/6/20,
1599529,4/23/20,
1599530,4/2/20,
1599531,3/18/20,
1599532,4/14/20,
1599533,3/12/20,
1599534,4/1/20,
1599535,3/26/20,
1599536,3/30/20,
1599537,4/3/20,
1599538,3/26/20,
1599539,4/24/20,
1599540,4/25/20,
1599541,3/11/20,
1599542,3/21/20,
1599543,4/25/20,
1599544,4/29/20,
1599545,4/14/20,
1599546,4/13/20,
1599547,3/22/20,
1599548,4/24/20,
1599549,3/26/20,
1599550,4/27/20,
1599551,4/8/20,
1599552,4/19/20,
1599553,4/27/20,
1599554,3/14/20,
1599555,3/10/20,
1599556,4/2/20,
1599557,3/15/20,
1599558,4/1/20,
1599559,3/31/20,
1599560,4/26/20,
1599561,4/10/20,
1599562,3/24/20,
1599563,4/16/20,
1599564,4/3/20,
1599565,3/28/20,
1599566,3/16/20,
1599567,4/24/20,
1599568,4/20/20,
1599569,3/13/20,
1599570,3/20/20,
1599571,4/25/20,
1599572,4/6/20,
1599573,3/22/20,
1599574,3/29/20,
1599575,4/6/20,
1599576,4/13/20,
1599577,4/21/20,
1599578,4/13/20,
1599579,3/25/20,
1599580,4/15/20,
1599581,4/1/20,
1599582,3/13/20,
1599583,4/8/20,
1599584,4/25/20,
1599585,4/6/20,
1599586,3/26/20,
1599587,3/12/20,
1599588,3/16/20,
1599589,3/29/20,
1599590,4/9/20,
1599591,4/8/20,
1599592,4/21/20,
1599593,4/13/20,
1599594,4/15/20,
1599595,4/20/20,
1599596,4/28/20,
1599597,4/2/20,
1599598,4/15/20,
1599599,4/15/20,
1599600,3/17/20,
1599601,5/1/20,
1599602,3/10/20,
1599603,3/24/20,
1599604,4/22/20,
1599605,4/14/20,
1599606,3/17/20,
1599607,4/11/20,
1599608,3/9/20,
1599609,4/23/20,
1599610,4/15/20,
1599611,4/7/20,
1599612,3/16/20,
1599613,3/21/20,
1599614,3/12/20,
1599615,4/6/20,
1599616,3/31/20,
1599617,3/11/20,
1599618,3/31/20,
1599619,4/18/20,
1599620,3/27/20,
1599621,4/25/20,
1599622,4/29/20,
1599623,3/11/20,
1599624,4/7/20,
1599625,3/26/20,
1599626,4/7/20,
1599627,4/28/20,
1599628,4/17/20,
1599629,4/20/20,
1599630,4/25/20,
1599631,3/30/20,
1599632,4/3/20,
1599633,4/28/20,
1599634,4/18/20,
1599635,4/13/20,
1599636,3/29/20,
1599637,4/21/20,
1599638,4/23/20,
1599639,4/9/20,
1599640,4/29/20,
1599641,4/8/20,
1599642,4/2/20,
1599643,4/24/20,
1599644,3/30/20,
1599645,4/25/20,
1599646,4/11/20,
1599647,3/31/20,
1599648,3/14/20,
1599649,3/22/20,
1599650,4/15/20,
1599651,4/22/20,
1599652,3/27/20,
1599653,3/9/20,
1599654,4/17/20,
1599655,4/27/20,
1599656,3/24/20,
1599657,3/28/20,
1599658,3/23/20,
1599659,4/20/20,
1599660,4/24/20,
1599661,4/7/20,
1599662,4/11/20,
1599663,4/9/20,
1599664,4/9/20,
1599665,4/23/20,
1599666,4/1/20,
1599667,3/24/20,
1599668,4/15/20,
1599669,4/9/20,
1599670,4/20/20,
1599671,4/7/20,
1599672,4/9/20,
1599673,3/17/20,
1599674,4/6/20,
1599675,4/23/20,
1599676,3/18/20,
1599677,3/31/20,
1599678,4/12/20,
1599679,4/27/20,
1599680,3/30/20,
1599681,3/21/20,
1599682,3/13/20,
1599683,4/13/20,
1599684,3/12/20,
1599685,3/24/20,
1599686,4/7/20,
1599687,4/3/20,
1599688,3/21/20,
1599689,4/7/20,
1599690,3/24/20,
1599691,3/31/20,
1599692,3/16/20,
1599693,3/21/20,
1599694,3/24/20,
1599695,3/25/20,
1599696,4/12/20,
1599697,4/23/20,
1599698,4/22/20,
1599699,3/24/20,
1599700,3/24/20,
1599701,4/20/20,
1599702,4/12/20,
1599703,4/10/20,
1599704,3/13/20,
1599705,3/31/20,
1599706,4/1/20,
1599707,3/12/20,
1599708,3/30/20,
1599709,4/17/20,
1599710,3/27/20,
1599711,4/7/20,
1599712,3/20/20,
1599713,3/9/20,
1599714,3/12/20,
1599715,4/2/20,
1599716,3/15/20,
1599717,4/6/20,
1599718,4/26/20,
1599719,4/4/20,
1599720,3/24/20,
1599721,4/20/20,
1599722,4/28/20,
1599723,4/16/20,
1599724,4/26/20,
1599725,3/19/20,
1599726,3/30/20,
1599727,4/15/20,
1599728,3/20/20,
1599729,4/16/20,
1599730,4/3/20,
1599731,4/8/20,
1599732,3/26/20,
1599733,3/13/20,
1599734,3/17/20,
1599735,4/23/20,
1599736,4/27/20,
1599737,4/25/20,
1599738,4/25/20,
1599739,3/25/20,
1599740,3/25/20,
1599741,4/2/20,
1599742,3/16/20,
1599743,3/29/20,
1599744,3/27/20,
1599745,4/2/20,
1599746,4/3/20,
1599747,3/19/20,
1599748,3/27/20,
1599749,3/20/20,
1599750,4/1/20,
1599751,3/14/20,
1599752,4/13/20,
1599753,4/10/20,
1599754,3/9/20,
1599755,3/24/20,
1599756,4/13/20,
1599757,4/1/20,
1599758,3/19/20,
1599759,3/15/20,
1599760,3/22/20,
1599761,3/20/20,
1599762,3/17/20,
1599763,4/21/20,
1599764,3/31/20,
1599765,4/29/20,
1599766,4/9/20,
1599767,3/14/20,
1599768,3/11/20,
1599769,3/11/20,
1599770,4/8/20,
1599771,4/22/20,
1599772,4/11/20,
1599773,4/11/20,
1599774,3/18/20,
1599775,3/26/20,
1599776,3/11/20,
1599777,3/11/20,
1599778,3/23/20,
1599779,3/10/20,
1599780,3/14/20,
1599781,4/16/20,
1599782,4/24/20,
1599783,3/16/20,
1599784,3/10/20,
1599785,3/9/20,
1599786,3/13/20,
1599787,3/13/20,
1599788,3/9/20,
1599789,4/23/20,
1599790,3/12/20,
1599791,4/22/20,
1599792,3/19/20,
1599793,4/11/20,
1599794,3/10/20,
1599795,4/14/20,
1599796,4/22/20,
1599797,3/16/20,
1599798,3/21/20,
1599799,3/13/20,
1599800,3/12/20,
1599801,4/4/20,
1599802,4/11/20,
1599803,4/15/20,
1599804,3/11/20,
1599805,4/1/20,
1599806,4/1/20,
1599807,3/30/20,
1599808,3/24/20,
1599809,3/16/20,
1599810,3/10/20,
1599811,4/19/20,
1599812,3/21/20,
1599813,3/16/20,
1599814,4/13/20,
1599815,4/1/20,
1599816,4/20/20,
1599817,3/21/20,
1599818,4/9/20,
1599819,3/23/20,
1599820,3/21/20,
1599821,3/16/20,
1599822,4/7/20,
1599823,4/9/20,
1599824,4/6/20,
1599825,3/20/20,
1599826,4/15/20,
1599827,4/24/20,
1599828,3/9/20,
1599829,4/9/20,
1599830,4/27/20,
1599831,3/14/20,
1599832,4/15/20,
1599833,3/15/20,
1599834,3/10/20,
1599835,4/2/20,
1599836,4/8/20,
1599837,4/6/20,
1599838,4/5/20,
1599839,4/28/20,
1599840,3/19/20,
1599841,3/29/20,
1599842,4/3/20,
1599843,3/21/20,
1599844,3/9/20,
1599845,3/9/20,
1599846,3/10/20,
1599847,4/22/20,
1599848,3/10/20,
1599849,3/10/20,
1599850,4/14/20,
1599851,4/8/20,
1599852,3/18/20,
1599853,4/8/20,
1599854,3/28/20,
1599855,3/18/20,
1599856,4/6/20,
1599857,3/26/20,
1599858,4/17/20,
1599859,4/19/20,
1599860,4/15/20,
1599861,3/31/20,
1599862,4/9/20,
1599863,3/30/20,
1599864,5/1/20,
1599865,3/13/20,
1599866,3/24/20,
1599867,4/28/20,
1599868,4/21/20,
1599869,3/27/20,
1599870,4/16/20,
1599871,3/21/20,
1599872,4/14/20,
1599873,3/18/20,
1599874,4/20/20,
1599875,4/15/20,
1599876,3/31/20,
1599877,4/3/20,
1599878,3/23/20,
1599879,3/19/20,
1599880,4/2/20,
1599881,3/27/20,
1599882,3/15/20,
1599883,4/17/20,
1599884,3/21/20,
1599885,3/20/20,
1599886,3/23/20,
1599887,3/16/20,
1599888,3/23/20,
1599889,3/30/20,
1599890,5/1/20,
1599891,4/13/20,
1599892,3/19/20,
1599893,3/29/20,
1599894,4/15/20,
1599895,4/20/20,
1599896,3/19/20,
1599897,4/20/20,
1599898,3/29/20,
1599899,4/13/20,
1599900,3/25/20,
1599901,3/29/20,
1599902,4/12/20,
1599903,4/6/20,
1599904,4/18/20,
1599905,4/21/20,
1599906,3/19/20,
1599907,4/12/20,
1599908,4/12/20,
1599909,3/19/20,
1599910,3/9/20,
1599911,4/24/20,
1599912,4/28/20,
1599913,3/18/20,
1599914,4/18/20,
1599915,3/31/20,
1599916,3/18/20,
1599917,3/22/20,
1599918,4/21/20,
1599919,4/4/20,
1599920,4/10/20,
1599921,4/4/20,
1599922,3/29/20,
1599923,3/31/20,
1599924,4/29/20,
1599925,4/27/20,
1599926,3/24/20,
1599927,4/6/20,
1599928,3/14/20,
1599929,3/23/20,
1599930,3/12/20,
1599931,4/19/20,
1599932,4/25/20,
1599933,3/17/20,
1599934,3/22/20,
1599935,4/17/20,
1599936,3/25/20,
1599937,3/16/20,
1599938,5/1/20,
1599939,3/26/20,
1599940,3/12/20,
1599941,3/13/20,
1599942,4/8/20,
1599943,3/23/20,
1599944,4/1/20,
1599945,3/19/20,
1599946,4/17/20,
1599947,4/19/20,
1599948,4/17/20,
1599949,4/18/20,
1599950,3/17/20,
1599951,4/4/20,
1599952,3/23/20,
1599953,3/31/20,
1599954,4/7/20,
1599955,4/9/20,
1599956,4/21/20,
1599957,3/9/20,
1599958,4/15/20,
1599959,4/21/20,
1599960,4/27/20,
1599961,3/9/20,
1599962,4/1/20,
1599963,3/26/20,
1599964,3/14/20,
1599965,4/24/20,
1599966,4/12/20,
1599967,3/16/20,
1599968,3/29/20,
1599969,4/6/20,
1599970,4/11/20,
1599971,3/13/20,
1599972,4/15/20,
1599973,4/21/20,
1599974,4/7/20,
1599975,3/26/20,
1599976,4/28/20,
1599977,3/19/20,
1599978,4/14/20,
1599979,3/12/20,
1599980,3/24/20,
1599981,3/30/20,
1599982,3/28/20,
1599983,5/1/20,
1599984,4/23/20,
1599985,3/13/20,
1599986,3/9/20,
1599987,3/24/20,
1599988,3/31/20,
1599989,4/20/20,
1599990,4/1/20,
1599991,3/10/20,
1599992,4/3/20,
1599993,4/20/20,
1599994,3/14/20,
1599995,3/22/20,
1599996,4/28/20,
1599997,4/4/20,
1599998,4/22/20,
1599999,3/16/20,
1600000,3/16/20,
1600001,3/25/20,
1600002,3/26/20,
1600003,4/9/20,
1600004,4/17/20,
1600005,4/20/20,
1600006,3/18/20,
1600007,4/25/20,
1600008,4/24/20,
1600009,3/30/20,
1600010,3/31/20,
1600011,3/27/20,
1600012,4/15/20,
1600013,3/16/20,
1600014,4/24/20,
1600015,4/4/20,
1600016,4/14/20,
1600017,3/22/20,
1600018,4/2/20,
1600019,3/21/20,
1600020,3/17/20,
1600021,4/10/20,
1600022,4/25/20,
1600023,4/10/20,
1600024,3/30/20,
1600025,4/17/20,
1600026,4/14/20,
1600027,4/7/20,
1600028,4/13/20,
1600029,4/11/20,
1600030,3/24/20,
1600031,3/19/20,
1600032,4/30/20,
1600033,4/18/20,
1600034,3/12/20,
1600035,4/21/20,
1600036,4/22/20,
1600037,4/9/20,
1600038,3/17/20,
1600039,4/30/20,
1600040,3/19/20,
1600041,3/23/20,
1600042,3/23/20,
1600043,4/27/20,
1600044,4/14/20,
1600045,3/10/20,
1600046,3/16/20,
1600047,4/14/20,
1600048,4/16/20,
1600049,4/25/20,
1600050,3/14/20,
1600051,4/6/20,
1600052,4/16/20,
1600053,4/13/20,
1600054,4/9/20,
1600055,3/26/20,
1600056,4/20/20,
1600057,4/30/20,
1600058,3/12/20,
1600059,3/18/20,
1600060,3/20/20,
1600061,4/8/20,
1600062,4/6/20,
1600063,4/27/20,
1600064,3/23/20,
1600065,3/17/20,
1600066,3/12/20,
1600067,3/11/20,
1600068,3/13/20,
1600069,4/24/20,
1600070,3/18/20,
1600071,3/13/20,
1600072,3/26/20,
1600073,4/28/20,
1600074,4/20/20,
1600075,3/15/20,
1600076,4/16/20,
1600077,4/14/20,
1600078,4/20/20,
1600079,3/30/20,
1600080,4/27/20,
1600081,3/30/20,
1600082,3/15/20,
1600083,4/4/20,
1600084,3/18/20,
1600085,4/4/20,
1600086,3/28/20,
1600087,4/10/20,
1600088,4/23/20,
1600089,4/8/20,
1600090,3/16/20,
1600091,4/7/20,
1600092,3/30/20,
1600093,3/10/20,
1600094,4/3/20,
1600095,4/10/20,
1600096,4/23/20,
1600097,4/16/20,
1600098,3/23/20,
1600099,3/16/20,
1600100,3/17/20,
1600101,4/4/20,
1600102,4/24/20,
1600103,4/15/20,
1600104,3/27/20,
1600105,4/27/20,
1600106,3/26/20,
1600107,4/10/20,
1600108,4/20/20,
1600109,4/11/20,
1600110,3/12/20,
1600111,3/13/20,
1600112,4/21/20,
1600113,4/4/20,
1600114,4/20/20,
1600115,3/17/20,
1600116,4/24/20,
1600117,3/19/20,
1600118,4/21/20,
1600119,4/27/20,
1600120,3/13/20,
1600121,3/10/20,
1600122,3/10/20,
1600123,3/19/20,
1600124,3/24/20,
1600125,3/24/20,
1600126,3/24/20,
1600127,4/6/20,
1600128,4/23/20,
1600129,3/12/20,
1600130,4/3/20,
1600131,4/17/20,
1600132,4/4/20,
1600133,3/23/20,
1600134,3/25/20,
1600135,4/8/20,
1600136,4/8/20,
1600137,3/18/20,
1600138,4/20/20,
1600139,4/15/20,
1600140,3/15/20,
1600141,5/1/20,
1600142,3/26/20,
1600143,4/7/20,
1600144,3/10/20,
1600145,4/6/20,
1600146,3/23/20,
1600147,4/6/20,
1600148,3/23/20,
1600149,4/26/20,
1600150,4/7/20,
1600151,4/13/20,
1600152,3/14/20,
1600153,4/16/20,
1600154,3/10/20,
1600155,4/10/20,
1600156,3/16/20,
1600157,3/20/20,
1600158,4/2/20,
1600159,3/11/20,
1600160,3/24/20,
1600161,3/16/20,
1600162,3/28/20,
1600163,4/20/20,
1600164,4/12/20,
1600165,4/5/20,
1600166,3/12/20,
1600167,3/25/20,
1600168,4/6/20,
1600169,4/5/20,
1600170,3/25/20,
1600171,4/23/20,
1600172,3/31/20,
1600173,4/30/20,
1600174,3/16/20,
1600175,4/3/20,
1600176,3/17/20,
1600177,4/6/20,
1600178,4/27/20,
1600179,4/17/20,
1600180,4/4/20,
1600181,4/1/20,
1600182,4/21/20,
1600183,4/8/20,
1600184,5/1/20,
1600185,4/16/20,
1600186,3/24/20,
1600187,3/16/20,
1600188,3/16/20,
1600189,4/25/20,
1600190,3/24/20,
1600191,3/17/20,
1600192,4/30/20,
1600193,4/25/20,
1600194,4/17/20,
1600195,4/9/20,
1600196,4/17/20,
1600197,3/19/20,
1600198,3/27/20,
1600199,3/21/20,
1600200,4/15/20,
1600201,4/22/20,
1600202,3/19/20,
1600203,4/7/20,
1600204,4/7/20,
1600205,5/1/20,
1600206,3/20/20,
1600207,4/26/20,
1600208,4/20/20,
1600209,3/30/20,
1600210,4/30/20,
1600211,3/16/20,
1600212,4/28/20,
1600213,3/10/20,
1600214,4/22/20,
1600215,3/20/20,
1600216,3/31/20,
1600217,4/26/20,
1600218,4/20/20,
1600219,4/14/20,
1600220,3/15/20,
1600221,4/17/20,
1600222,4/2/20,
1600223,3/10/20,
1600224,4/13/20,
1600225,4/6/20,
1600226,3/14/20,
1600227,4/23/20,
1600228,3/23/20,
1600229,4/11/20,
1600230,3/16/20,
1600231,4/3/20,
1600232,4/22/20,
1600233,3/20/20,
1600234,3/14/20,
1600235,4/18/20,
1600236,4/25/20,
1600237,4/28/20,
1600238,4/27/20,
1600239,4/27/20,
1600240,4/28/20,
1600241,3/20/20,
1600242,3/29/20,
1600243,4/3/20,
1600244,3/13/20,
1600245,3/26/20,
1600246,4/8/20,
1600247,3/19/20,
1600248,3/9/20,
1600249,4/5/20,
1600250,3/18/20,
1600251,3/17/20,
1600252,3/18/20,
1600253,3/13/20,
1600254,4/10/20,
1600255,4/3/20,
1600256,4/10/20,
1600257,3/11/20,
1600258,3/26/20,
1600259,3/26/20,
1600260,3/11/20,
1600261,4/13/20,
1600262,4/22/20,
1600263,3/23/20,
1600264,4/11/20,
1600265,3/9/20,
1600266,3/9/20,
1600267,3/14/20,
1600268,3/16/20,
1600269,3/10/20,
1600270,3/13/20,
1600271,3/26/20,
1600272,3/27/20,
1600273,3/9/20,
1600274,3/10/20,
1600275,3/10/20,
1600276,3/11/20,
1600277,3/18/20,
1600278,4/27/20,
1600279,3/16/20,
1600280,3/9/20,
1600281,3/17/20,
1600282,4/5/20,
1600283,4/15/20,
1600284,4/22/20,
1600285,4/27/20,
1600286,3/10/20,
1600287,4/18/20,
1600288,3/17/20,
1600289,4/4/20,
1600290,4/14/20,
1600291,3/11/20,
1600292,3/13/20,
1600293,3/12/20,
1600294,4/20/20,
1600295,3/12/20,
1600296,3/20/20,
1600297,3/15/20,
1600298,3/11/20,
1600299,3/9/20,
1600300,3/12/20,
1600301,3/10/20,
1600302,3/17/20,
1600303,3/15/20,
1600304,4/9/20,
1600305,3/14/20,
1600306,3/11/20,
1600307,3/16/20,
1600308,3/22/20,
1600309,3/13/20,
1600310,3/17/20,
1600311,3/15/20,
1600312,3/14/20,
1600313,3/27/20,
1600314,3/12/20,
1600315,3/13/20,
1600316,3/16/20,
1600317,3/29/20,
1600318,3/23/20,
1600319,3/23/20,
1600320,3/11/20,
1600321,3/12/20,
1600322,3/10/20,
1600323,3/18/20,
1600324,3/12/20,
1600325,4/22/20,
1600326,4/25/20,
1600327,4/4/20,
1600328,4/18/20,
1600329,3/12/20,
1600330,4/17/20,
1600331,3/30/20,
1600332,3/9/20,
1600333,3/12/20,
1600334,3/27/20,
1600335,4/16/20,
1600336,3/12/20,
1600337,3/17/20,
1600338,3/11/20,
1600339,3/13/20,
1600340,3/12/20,
1600341,3/9/20,
1600342,3/10/20,
1600343,3/10/20,
1600344,3/12/20,
1600345,3/11/20,
1600346,3/9/20,
1600347,3/12/20,
1600348,3/13/20,
1600349,3/10/20,
1600350,3/27/20,
1600351,3/11/20,
1600352,3/12/20,
1600353,3/10/20,
1600354,3/10/20,
1600355,3/11/20,
1600356,3/13/20,
1600357,3/11/20,
1600358,3/11/20,
1600359,3/12/20,
1600360,3/20/20,
1600361,3/27/20,
1600362,3/30/20,
1600363,4/13/20,
1600364,3/15/20,
1600365,3/30/20,
1600366,3/9/20,
1600367,3/22/20,
1600368,3/13/20,
1600369,3/10/20,
1600370,3/19/20,
1600371,3/19/20,
1600372,4/11/20,
1600373,3/17/20,
1600374,3/30/20,
1600375,4/1/20,
1600376,3/26/20,
1600377,3/29/20,
1600378,3/14/20,
1600379,4/9/20,
1600380,4/4/20,
1600381,4/27/20,
1600382,4/22/20,
1600383,4/7/20,
1600384,3/23/20,
1600385,4/14/20,
1600386,4/27/20,
1600387,4/22/20,
1600388,4/11/20,
1600389,3/17/20,
1600390,4/25/20,
1600391,3/11/20,
1600392,3/19/20,
1600393,4/14/20,
1600394,4/7/20,
1600395,3/9/20,
1600396,4/22/20,
1600397,3/14/20,
1600398,3/30/20,
1600399,4/6/20,
1600400,3/14/20,
1600401,4/18/20,
1600402,4/8/20,
1600403,3/13/20,
1600404,4/7/20,
1600405,4/7/20,
1600406,4/13/20,
1600407,3/22/20,
1600408,3/22/20,
1600409,3/13/20,
1600410,3/17/20,
1600411,3/16/20,
1600412,3/17/20,
1600413,3/12/20,
1600414,3/16/20,
1600415,4/6/20,
1600416,3/17/20,
1600417,4/16/20,
1600418,3/21/20,
1600419,3/14/20,
1600420,4/15/20,
1600421,4/4/20,
1600422,4/2/20,
1600423,3/29/20,
1600424,4/23/20,
1600425,3/9/20,
1600426,4/15/20,
1600427,3/22/20,
1600428,4/13/20,
1600429,4/8/20,
1600430,3/20/20,
1600431,3/13/20,
1600432,3/31/20,
1600433,4/20/20,
1600434,4/8/20,
1600435,4/6/20,
1600436,4/17/20,
1600437,4/9/20,
1600438,3/14/20,
1600439,3/14/20,
1600440,3/20/20,
1600441,4/27/20,
1600442,3/14/20,
1600443,3/10/20,
1600444,4/18/20,
1600445,3/25/20,
1600446,3/21/20,
1600447,3/17/20,
1600448,3/19/20,
1600449,3/22/20,
1600450,3/28/20,
1600451,4/17/20,
1600452,3/16/20,
1600453,4/9/20,
1600454,3/16/20,
1600455,3/26/20,
1600456,4/15/20,
1600457,4/3/20,
1600458,4/6/20,
1600459,4/14/20,
1600460,4/18/20,
1600461,3/24/20,
1600462,4/27/20,
1600463,4/28/20,
1600464,3/25/20,
1600465,3/29/20,
1600466,3/24/20,
1600467,5/1/20,
1600468,3/22/20,
1600469,4/2/20,
1600470,4/11/20,
1600471,3/19/20,
1600472,3/29/20,
1600473,3/16/20,
1600474,3/9/20,
1600475,4/21/20,
1600476,4/21/20,
1600477,3/18/20,
1600478,3/11/20,
1600479,4/16/20,
1600480,4/4/20,
1600481,3/24/20,
1600482,4/11/20,
1600483,4/21/20,
1600484,3/29/20,
1600485,3/24/20,
1600486,4/17/20,
1600487,4/14/20,
1600488,4/28/20,
1600489,4/7/20,
1600490,4/27/20,
1600491,3/25/20,
1600492,3/23/20,
1600493,3/11/20,
1600494,4/20/20,
1600495,4/13/20,
1600496,3/13/20,
1600497,4/6/20,
1600498,4/1/20,
1600499,4/11/20,
1600500,3/14/20,
1600501,3/31/20,
1600502,3/24/20,
1600503,3/13/20,
1600504,3/15/20,
1600505,3/11/20,
1600506,3/13/20,
1600507,3/16/20,
1600508,3/15/20,
1600509,3/13/20,
1600510,3/10/20,
1600511,3/14/20,
1600512,3/17/20,
1600513,4/27/20,
1600514,4/27/20,
1600515,3/14/20,
1600516,3/18/20,
1600517,3/19/20,
1600518,4/8/20,
1600519,4/11/20,
1600520,3/12/20,
1600521,3/13/20,
1600522,4/25/20,
1600523,3/12/20,
1600524,3/14/20,
1600525,4/28/20,
1600526,4/9/20,
1600527,3/14/20,
1600528,4/11/20,
1600529,3/13/20,
1600530,3/22/20,
1600531,3/16/20,
1600532,3/12/20,
1600533,4/27/20,
1600534,3/10/20,
1600535,5/1/20,
1600536,3/17/20,
1600537,3/14/20,
1600538,3/19/20,
1600539,3/10/20,
1600540,3/9/20,
1600541,3/22/20,
1600542,3/14/20,
1600543,3/12/20,
1600544,4/6/20,
1600545,3/30/20,
1600546,3/16/20,
1600547,3/12/20,
1600548,3/13/20,
1600549,3/30/20,
1600550,3/13/20,
1600551,3/11/20,
1600552,3/13/20,
1600553,3/10/20,
1600554,3/12/20,
1600555,3/12/20,
1600556,3/12/20,
1600557,3/17/20,
1600558,3/21/20,
1600559,3/13/20,
1600560,4/25/20,
1600561,3/10/20,
1600562,3/11/20,
1600563,3/12/20,
1600564,3/13/20,
1600565,4/10/20,
1600566,3/20/20,
1600567,3/12/20,
1600568,3/11/20,
1600569,4/1/20,
1600570,4/26/20,
1600571,3/13/20,
1600572,3/10/20,
1600573,3/22/20,
1600574,4/13/20,
1600575,3/11/20,
1600576,3/14/20,
1600577,3/24/20,
1600578,3/10/20,
1600579,3/10/20,
1600580,3/21/20,
1600581,3/11/20,
1600582,3/12/20,
1600583,3/15/20,
1600584,3/23/20,
1600585,3/21/20,
1600586,3/12/20,
1600587,3/13/20,
1600588,4/15/20,
1600589,3/28/20,
1600590,4/11/20,
1600591,3/18/20,
1600592,3/11/20,
1600593,3/12/20,
1600594,3/14/20,
1600595,3/14/20,
1600596,3/14/20,
1600597,3/20/20,
1600598,3/13/20,
1600599,3/16/20,
1600600,3/9/20,
1600601,3/19/20,
1600602,3/13/20,
1600603,3/13/20,
1600604,3/19/20,
1600605,3/10/20,
1600606,3/12/20,
1600607,3/12/20,
1600608,4/27/20,
1600609,3/13/20,
1600610,3/15/20,
1600611,4/20/20,
1600612,4/26/20,
1600613,3/13/20,
1600614,3/26/20,
1600615,3/18/20,
1600616,3/10/20,
1600617,3/10/20,
1600618,3/9/20,
1600619,3/13/20,
1600620,3/15/20,
1600621,3/29/20,
1600622,3/16/20,
1600623,3/20/20,
1600624,3/13/20,
1600625,4/1/20,
1600626,3/9/20,
1600627,3/31/20,
1600628,3/18/20,
1600629,3/12/20,
1600630,3/13/20,
1600631,3/13/20,
1600632,3/22/20,
1600633,3/20/20,
1600634,3/12/20,
1600635,3/13/20,
1600636,3/13/20,
1600637,3/15/20,
1600638,4/20/20,
1600639,3/25/20,
1600640,3/13/20,
1600641,4/10/20,
1600642,3/12/20,
1600643,3/13/20,
1600644,3/13/20,
1600645,3/23/20,
1600646,3/13/20,
1600647,3/11/20,
1600648,3/18/20,
1600649,4/17/20,
1600650,4/17/20,
1600651,3/13/20,
