customer_id,promotion_date,treatment_control
1540806,4/9/20,treatment
1556429,4/9/20,control
1552538,4/9/20,control
1536180,4/9/20,control
1548868,4/9/20,control
1548653,4/9/20,treatment
1536573,4/9/20,treatment
1535349,4/9/20,treatment
1547927,4/9/20,treatment
1547518,4/9/20,control
1544609,4/9/20,treatment
1551869,4/9/20,treatment
1534889,4/9/20,treatment
1544705,4/9/20,treatment
1545244,4/9/20,treatment
1549558,4/9/20,treatment
1548556,4/9/20,treatment
1544292,4/9/20,treatment
1557245,4/9/20,control
1547356,4/9/20,treatment
1544184,4/9/20,treatment
1538037,4/9/20,treatment
1543096,4/9/20,treatment
1534499,4/9/20,control
1539135,4/9/20,treatment
1550408,4/9/20,treatment
1543905,4/9/20,treatment
1548534,4/9/20,treatment
1534569,4/9/20,treatment
1545102,4/9/20,control
1534263,4/9/20,control
1555267,4/9/20,treatment
1532382,4/9/20,treatment
1534881,4/9/20,treatment
1540267,4/9/20,treatment
1535848,4/9/20,treatment
1531392,4/9/20,treatment
1554813,4/9/20,treatment
1544902,4/9/20,treatment
1535765,4/9/20,control
1534207,4/9/20,treatment
1532713,4/9/20,treatment
1540780,4/9/20,treatment
1533448,4/9/20,treatment
1540829,4/9/20,treatment
1537726,4/9/20,treatment
1543725,4/9/20,treatment
1549555,4/9/20,treatment
1545770,4/9/20,treatment
1546392,4/9/20,treatment
1532878,4/9/20,treatment
1557379,4/9/20,treatment
1531651,4/9/20,treatment
1547717,4/9/20,control
1553879,4/9/20,control
1553548,4/9/20,treatment
1549077,4/9/20,treatment
1545862,4/9/20,treatment
1540918,4/9/20,control
1540236,4/9/20,control
1533765,4/9/20,treatment
1543310,4/9/20,treatment
1545781,4/9/20,treatment
1537974,4/9/20,treatment
1542379,4/9/20,treatment
1545913,4/9/20,treatment
1540500,4/9/20,control
1552682,4/9/20,control
1539626,4/9/20,control
1552783,4/9/20,treatment
1540025,4/9/20,treatment
1546674,4/9/20,treatment
1546674,4/9/20,treatment
1553650,4/9/20,treatment
1538751,4/9/20,treatment
1536018,4/9/20,treatment
1547428,4/9/20,treatment
1541330,4/9/20,control
1548149,4/9/20,control
1546435,4/9/20,treatment
1538877,4/9/20,treatment
1544263,4/9/20,treatment
1554694,4/9/20,treatment
1532803,4/9/20,treatment
1533960,4/9/20,control
1551286,4/9/20,control
1531799,4/9/20,control
1550298,4/9/20,treatment
1531443,4/9/20,treatment
1535579,4/9/20,treatment
1543797,4/9/20,treatment
1549421,4/9/20,treatment
1549179,4/9/20,control
1555356,4/9/20,control
1548926,4/9/20,treatment
1556625,4/9/20,treatment
1535239,4/9/20,treatment
1539808,4/9/20,treatment
1534100,4/9/20,control
1536566,4/9/20,control
1537252,4/9/20,control
1544446,4/9/20,control
1534536,4/9/20,treatment
1553396,4/9/20,treatment
1549537,4/9/20,treatment
1549086,4/9/20,treatment
1533238,4/9/20,treatment
1551038,4/9/20,treatment
1555984,4/9/20,control
1555871,4/9/20,control
1533105,4/9/20,treatment
1538436,4/9/20,treatment
1545541,4/9/20,treatment
1539722,4/9/20,control
1548873,4/9/20,treatment
1540662,4/9/20,treatment
1531869,4/9/20,treatment
1556146,4/9/20,control
1532773,4/9/20,control
1540010,4/9/20,control
1554975,4/9/20,control
1534692,4/9/20,treatment
1554535,4/9/20,treatment
1554360,4/9/20,treatment
1552941,4/9/20,treatment
1538424,4/9/20,control
1553668,4/9/20,treatment
1544804,4/9/20,treatment
1533154,4/9/20,treatment
1534772,4/9/20,control
1538195,4/9/20,control
1555187,4/9/20,treatment
1547153,4/9/20,treatment
1533288,4/9/20,treatment
1552699,4/9/20,treatment
1532295,4/9/20,treatment
1556217,4/9/20,treatment
1553027,4/9/20,control
1545577,4/9/20,treatment
1541004,4/9/20,treatment
1555732,4/9/20,treatment
1536848,4/9/20,treatment
1539414,4/9/20,control
1551135,4/9/20,control
1537883,4/9/20,treatment
1533492,4/9/20,treatment
1539644,4/9/20,treatment
1535560,4/9/20,treatment
1536330,4/9/20,treatment
1548089,4/9/20,treatment
1550745,4/9/20,treatment
1535785,4/9/20,treatment
1551004,4/9/20,control
1541174,4/9/20,treatment
1548862,4/9/20,treatment
1549360,4/9/20,treatment
1554569,4/9/20,treatment
1551502,4/9/20,treatment
1545300,4/9/20,treatment
1532363,4/9/20,treatment
1553284,4/9/20,control
1557024,4/9/20,treatment
1533827,4/9/20,treatment
1533224,4/9/20,treatment
1534930,4/9/20,treatment
1532867,4/9/20,control
1535712,4/9/20,treatment
1540686,4/9/20,treatment
1535830,4/9/20,treatment
1537515,4/9/20,control
1542231,4/9/20,treatment
1553906,4/9/20,treatment
1549205,4/9/20,control
1554699,4/9/20,treatment
1534971,4/9/20,treatment
1544094,4/9/20,treatment
1533585,4/9/20,treatment
1552078,4/9/20,treatment
1543267,4/9/20,treatment
1548622,4/9/20,control
1549582,4/9/20,treatment
1544450,4/9/20,treatment
1552684,4/9/20,control
1543932,4/9/20,control
1534682,4/9/20,control
1538319,4/9/20,control
1543547,4/9/20,treatment
1536836,4/9/20,treatment
1538353,4/9/20,treatment
1554587,4/9/20,treatment
1549919,4/9/20,treatment
1534149,4/9/20,treatment
1534592,4/9/20,treatment
1536288,4/9/20,treatment
1546433,4/9/20,treatment
1546171,4/9/20,control
1547436,4/9/20,control
1544168,4/9/20,control
1540907,4/9/20,treatment
1547177,4/9/20,treatment
1550749,4/9/20,treatment
1552727,4/9/20,treatment
1553992,4/9/20,control
1538554,4/9/20,treatment
1550530,4/9/20,treatment
1536385,4/9/20,treatment
1540606,4/9/20,treatment
1553848,4/9/20,treatment
1551555,4/9/20,treatment
1542278,4/9/20,control
1545695,4/9/20,treatment
1538452,4/9/20,treatment
1552262,4/9/20,treatment
1536461,4/9/20,treatment
1549916,4/9/20,treatment
1553135,4/9/20,treatment
1534269,4/9/20,control
1543246,4/9/20,control
1552121,4/9/20,control
1555343,4/9/20,control
1535797,4/9/20,control
1556600,4/9/20,treatment
1534340,4/9/20,treatment
1553081,4/9/20,treatment
1541285,4/9/20,control
1545316,4/9/20,control
1532708,4/9/20,treatment
1540750,4/9/20,treatment
1557302,4/9/20,control
1534342,4/9/20,control
1533014,4/9/20,control
1549969,4/9/20,control
1536814,4/9/20,control
1539738,4/9/20,control
1555050,4/9/20,treatment
1544860,4/9/20,treatment
1538499,4/9/20,treatment
1555540,4/9/20,treatment
1553874,4/9/20,treatment
1543332,4/9/20,control
1547768,4/9/20,control
1539413,4/9/20,treatment
1543176,4/9/20,treatment
1545651,4/9/20,treatment
1536444,4/9/20,treatment
1556306,4/9/20,treatment
1544103,4/9/20,control
1545407,4/9/20,treatment
1532718,4/9/20,treatment
1533347,4/9/20,treatment
1534988,4/9/20,treatment
1550285,4/9/20,treatment
1540594,4/9/20,treatment
1534543,4/9/20,treatment
1552456,4/9/20,control
1547599,4/9/20,treatment
1545296,4/9/20,treatment
1535956,4/9/20,treatment
1556964,4/9/20,treatment
1552526,4/9/20,control
1545997,4/9/20,control
1532392,4/9/20,control
1541864,4/9/20,treatment
1556498,4/9/20,treatment
1532678,4/9/20,treatment
1540306,4/9/20,treatment
1533866,4/9/20,treatment
1554217,4/9/20,treatment
1549725,4/9/20,treatment
1555779,4/9/20,control
1538171,4/9/20,treatment
1541809,4/9/20,treatment
1556923,4/9/20,treatment
1547949,4/9/20,treatment
1545315,4/9/20,treatment
1532894,4/9/20,treatment
1550504,4/9/20,control
1555885,4/9/20,control
1538620,4/9/20,treatment
1551495,4/9/20,treatment
1545918,4/9/20,control
1545787,4/9/20,control
1535995,4/9/20,control
1540706,4/9/20,treatment
1540706,4/9/20,treatment
1544056,4/9/20,treatment
1539980,4/9/20,treatment
1551252,4/9/20,treatment
1536644,4/9/20,treatment
1547855,4/9/20,treatment
1557382,4/9/20,control
1532736,4/9/20,control
1552800,4/9/20,treatment
1536480,4/9/20,treatment
1556798,4/9/20,treatment
1533456,4/9/20,control
1537683,4/9/20,treatment
1538788,4/9/20,treatment
1547642,4/9/20,treatment
1540665,4/9/20,control
1542058,4/9/20,control
1539045,4/9/20,treatment
1552698,4/9/20,treatment
1537595,4/9/20,treatment
1536259,4/9/20,treatment
1542403,4/9/20,treatment
1542904,4/9/20,treatment
1552712,4/9/20,treatment
1555854,4/9/20,treatment
1552405,4/9/20,treatment
1555626,4/9/20,treatment
1550483,4/9/20,treatment
1552738,4/9/20,treatment
1549817,4/9/20,treatment
1540266,4/9/20,control
1546378,4/9/20,control
1555982,4/9/20,control
1534770,4/9/20,treatment
1545148,4/9/20,treatment
1551475,4/9/20,treatment
1550145,4/9/20,treatment
1538924,4/9/20,treatment
1543313,4/9/20,treatment
1541524,4/9/20,control
1552162,4/9/20,control
1540769,4/9/20,treatment
1546931,4/9/20,treatment
1532927,4/9/20,control
1547797,4/9/20,control
1543642,4/9/20,treatment
1553984,4/9/20,treatment
1534769,4/9/20,treatment
1535601,4/9/20,treatment
1556474,4/9/20,treatment
1537748,4/9/20,control
1556084,4/9/20,control
1556139,4/9/20,control
1533397,4/9/20,control
1543521,4/9/20,treatment
1543549,4/9/20,treatment
1555453,4/9/20,treatment
1531728,4/9/20,treatment
1549487,4/9/20,treatment
1537896,4/9/20,treatment
1552238,4/9/20,treatment
1543036,4/9/20,control
1537892,4/9/20,treatment
1555796,4/9/20,treatment
1547055,4/9/20,treatment
1544467,4/9/20,treatment
1547889,4/9/20,treatment
1539872,4/9/20,treatment
1532328,4/9/20,treatment
1555273,4/9/20,treatment
1541932,4/9/20,treatment
1554466,4/9/20,treatment
1531770,4/9/20,treatment
1546132,4/9/20,treatment
1535945,4/9/20,treatment
1543892,4/9/20,treatment
1537870,4/9/20,treatment
1542008,4/9/20,treatment
1554595,4/9/20,control
1537203,4/9/20,control
1542896,4/9/20,treatment
1544129,4/9/20,treatment
1543015,4/9/20,treatment
1549472,4/9/20,treatment
1536742,4/9/20,treatment
1552268,4/9/20,treatment
1546936,4/9/20,treatment
1556762,4/9/20,treatment
1545731,4/9/20,treatment
1554094,4/9/20,control
1538830,4/9/20,treatment
1546426,4/9/20,treatment
1549807,4/9/20,treatment
1540870,4/9/20,treatment
1553529,4/9/20,treatment
1556633,4/9/20,treatment
1536268,4/9/20,treatment
1549510,4/9/20,treatment
1553863,4/9/20,control
1539116,4/9/20,treatment
1548480,4/9/20,treatment
1534005,4/9/20,treatment
1539579,4/9/20,treatment
1549811,4/9/20,treatment
1550728,4/9/20,treatment
1536012,4/9/20,control
1532621,4/9/20,control
1548290,4/9/20,treatment
1550650,4/9/20,treatment
1542785,4/9/20,treatment
1546960,4/9/20,treatment
1551035,4/9/20,treatment
1544945,4/9/20,control
1550077,4/9/20,control
1551513,4/9/20,treatment
1544821,4/9/20,treatment
1543661,4/9/20,treatment
1548510,4/9/20,treatment
1532506,4/9/20,treatment
1547431,4/9/20,treatment
1556567,4/9/20,treatment
1543239,4/9/20,treatment
1531765,4/9/20,control
1551026,4/9/20,control
1534622,4/9/20,treatment
1551534,4/9/20,treatment
1535331,4/9/20,treatment
1536671,4/9/20,treatment
1540385,4/9/20,control
1550868,4/9/20,control
1548496,4/9/20,treatment
1551717,4/9/20,treatment
1544909,4/9/20,treatment
1537672,4/9/20,control
1536355,4/9/20,treatment
1543926,4/9/20,treatment
1545133,4/9/20,treatment
1550523,4/9/20,treatment
1536969,4/9/20,treatment
1550932,4/9/20,treatment
1531852,4/9/20,treatment
1546415,4/9/20,treatment
1548932,4/9/20,control
1539185,4/9/20,control
1557055,4/9/20,treatment
1544814,4/9/20,treatment
1538773,4/9/20,control
1539454,4/9/20,control
1536296,4/9/20,treatment
1551473,4/9/20,treatment
1535368,4/9/20,treatment
1536352,4/9/20,control
1556968,4/9/20,control
1532837,4/9/20,treatment
1553875,4/9/20,treatment
1547383,4/9/20,treatment
1543261,4/9/20,treatment
1537128,4/9/20,treatment
1555385,4/9/20,treatment
1538241,4/9/20,control
1556397,4/9/20,treatment
1549141,4/9/20,treatment
1555861,4/9/20,treatment
1553578,4/9/20,treatment
1555716,4/9/20,treatment
1551137,4/9/20,treatment
1556421,4/9/20,treatment
1548608,4/9/20,control
1553543,4/9/20,control
1548101,4/9/20,control
1555445,4/9/20,treatment
1547015,4/9/20,treatment
1546387,4/9/20,treatment
1555216,4/9/20,treatment
1548970,4/9/20,treatment
1533379,4/9/20,treatment
1540386,4/9/20,treatment
1547863,4/9/20,control
1546330,4/9/20,control
1544547,4/9/20,control
1551533,4/9/20,control
1556616,4/9/20,treatment
1550495,4/9/20,treatment
1553073,4/9/20,treatment
1550258,4/9/20,treatment
1555238,4/9/20,treatment
1551132,4/9/20,treatment
1538669,4/9/20,treatment
1541911,4/9/20,treatment
1547795,4/9/20,control
1551227,4/9/20,control
1555579,4/9/20,treatment
1539494,4/9/20,treatment
1538654,4/9/20,treatment
1554567,4/9/20,treatment
1545203,4/9/20,control
1550859,4/9/20,control
1539993,4/9/20,control
1536195,4/9/20,control
1536300,4/9/20,control
1534694,4/9/20,control
1538222,4/9/20,treatment
1538431,4/9/20,treatment
1549350,4/9/20,treatment
1536495,4/9/20,treatment
1541418,4/9/20,treatment
1541786,4/9/20,treatment
1543011,4/9/20,treatment
1545804,4/9/20,treatment
1556001,4/9/20,control
1535680,4/9/20,control
1549950,4/9/20,treatment
1534137,4/9/20,treatment
1533451,4/9/20,treatment
1534274,4/9/20,treatment
1552070,4/9/20,treatment
1541385,4/9/20,treatment
1543808,4/9/20,treatment
1535008,4/9/20,treatment
1542563,4/9/20,treatment
1556336,4/9/20,treatment
1537847,4/9/20,control
1549853,4/9/20,control
1533596,4/9/20,control
1543457,4/9/20,treatment
1532764,4/9/20,treatment
1545478,4/9/20,treatment
1542642,4/9/20,treatment
1535507,4/9/20,treatment
1535115,4/9/20,treatment
1535226,4/9/20,treatment
1539811,4/9/20,treatment
1534538,4/9/20,control
1541898,4/9/20,control
1556016,4/9/20,control
1546141,4/9/20,control
1534294,4/9/20,treatment
1540508,4/9/20,treatment
1547876,4/9/20,treatment
1532014,4/9/20,treatment
1532490,4/9/20,treatment
1554052,4/9/20,treatment
1532711,4/9/20,treatment
1533360,4/9/20,control
1537167,4/9/20,control
1554541,4/9/20,treatment
1531860,4/9/20,treatment
1554886,4/9/20,treatment
1554725,4/9/20,treatment
1545558,4/9/20,control
1552716,4/9/20,control
1533126,4/9/20,control
1547133,4/9/20,treatment
1533926,4/9/20,treatment
1546192,4/9/20,treatment
1548709,4/9/20,treatment
1552744,4/9/20,control
1543920,4/9/20,treatment
1542862,4/9/20,treatment
1545464,4/9/20,treatment
1532109,4/9/20,treatment
1555428,4/9/20,treatment
1546064,4/9/20,treatment
1547701,4/9/20,control
1541868,4/9/20,control
1533233,4/9/20,control
1546815,4/9/20,control
1555389,4/9/20,treatment
1550895,4/9/20,treatment
1533581,4/9/20,treatment
1556787,4/9/20,treatment
1533064,4/9/20,treatment
1535456,4/9/20,treatment
1544354,4/9/20,treatment
1553169,4/9/20,treatment
1545301,4/9/20,treatment
1548705,4/9/20,treatment
1547580,4/9/20,treatment
1544948,4/9/20,control
1556627,4/9/20,control
1537084,4/9/20,treatment
1552554,4/9/20,treatment
1540913,4/9/20,treatment
1547801,4/9/20,treatment
1550787,4/9/20,treatment
1534888,4/9/20,control
1539514,4/9/20,control
1531522,4/9/20,control
1544179,4/9/20,treatment
1539667,4/9/20,treatment
1546486,4/9/20,treatment
1544306,4/9/20,treatment
1550824,4/9/20,treatment
1538423,4/9/20,control
1552418,4/9/20,control
1538885,4/9/20,control
1534033,4/9/20,control
1542820,4/9/20,treatment
1538026,4/9/20,treatment
1556642,4/9/20,treatment
1541370,4/9/20,treatment
1544751,4/9/20,control
1547263,4/9/20,control
1541651,4/9/20,treatment
1552019,4/9/20,treatment
1533376,4/9/20,treatment
1547549,4/9/20,treatment
1543889,4/9/20,treatment
1549440,4/9/20,treatment
1539710,4/9/20,control
1533120,4/9/20,control
1556134,4/9/20,treatment
1536043,4/9/20,treatment
1556027,4/9/20,treatment
1533808,4/9/20,treatment
1543586,4/9/20,treatment
1532881,4/9/20,treatment
1547053,4/9/20,treatment
1542175,4/9/20,control
1548077,4/9/20,treatment
1544738,4/9/20,treatment
1533665,4/9/20,treatment
1539421,4/9/20,treatment
1541358,4/9/20,treatment
1542883,4/9/20,control
1544239,4/9/20,control
1549054,4/9/20,control
1546593,4/9/20,treatment
1554601,4/9/20,treatment
1537306,4/9/20,treatment
1552571,4/9/20,treatment
1540301,4/9/20,treatment
1535563,4/9/20,treatment
1547881,4/9/20,control
1554651,4/9/20,treatment
1536433,4/9/20,treatment
1545518,4/9/20,treatment
1549403,4/9/20,treatment
1543585,4/9/20,treatment
1531416,4/9/20,treatment
1540848,4/9/20,treatment
1551382,4/9/20,treatment
1546335,4/9/20,control
1532372,4/9/20,control
1549761,4/9/20,treatment
1548185,4/9/20,treatment
1547614,4/9/20,treatment
1547891,4/9/20,treatment
1543937,4/9/20,treatment
1540607,4/9/20,treatment
1533135,4/9/20,treatment
1545861,4/9/20,treatment
1541435,4/9/20,control
1535374,4/9/20,control
1535877,4/9/20,control
1550984,4/9/20,treatment
1553826,4/9/20,treatment
1542944,4/9/20,control
1541061,4/9/20,control
1550674,4/9/20,control
1534366,4/9/20,treatment
1545243,4/9/20,treatment
1556320,4/9/20,control
1537590,4/9/20,treatment
1550404,4/9/20,treatment
1547751,4/9/20,treatment
1556969,4/9/20,control
1547690,4/9/20,control
1536111,4/9/20,treatment
1556737,4/9/20,treatment
1550052,4/9/20,treatment
1541317,4/9/20,treatment
1540164,4/9/20,treatment
1552021,4/9/20,treatment
1551781,4/9/20,treatment
1535541,4/9/20,treatment
1537251,4/9/20,control
1555756,4/9/20,treatment
1538638,4/9/20,treatment
1538856,4/9/20,treatment
1555773,4/9/20,control
1542678,4/9/20,treatment
1539577,4/9/20,treatment
1544602,4/9/20,treatment
1551183,4/9/20,treatment
1553302,4/9/20,treatment
1536918,4/9/20,treatment
1534984,4/9/20,control
1536076,4/9/20,control
1531820,4/9/20,control
1539653,4/9/20,control
1534483,4/9/20,control
1532534,4/9/20,treatment
1545112,4/9/20,treatment
1551357,4/9/20,treatment
1546481,4/9/20,treatment
1538303,4/9/20,treatment
1541054,4/9/20,control
1542434,4/9/20,treatment
1557115,4/9/20,treatment
1557261,4/9/20,treatment
1555758,4/9/20,treatment
1546181,4/9/20,treatment
1532921,4/9/20,treatment
1556903,4/9/20,treatment
1557406,4/9/20,control
1551963,4/9/20,control
1538170,4/9/20,control
1544262,4/9/20,treatment
1541221,4/9/20,treatment
1534435,4/9/20,treatment
1534851,4/9/20,control
1548559,4/9/20,control
1551531,4/9/20,control
1553516,4/9/20,control
1546429,4/9/20,treatment
1544076,4/9/20,treatment
1531705,4/9/20,treatment
1552634,4/9/20,treatment
1543444,4/9/20,treatment
1538809,4/9/20,treatment
1543566,4/9/20,treatment
1539909,4/9/20,control
1547320,4/9/20,treatment
1549943,4/9/20,control
1539831,4/9/20,treatment
1544604,4/9/20,treatment
1551487,4/9/20,treatment
1550350,4/9/20,treatment
1534519,4/9/20,treatment
1539445,4/9/20,treatment
1534453,4/9/20,treatment
1555945,4/9/20,control
1544121,4/9/20,control
1542383,4/9/20,treatment
1536028,4/9/20,treatment
1553527,4/9/20,treatment
1533574,4/9/20,control
1550893,4/9/20,control
1551322,4/9/20,treatment
1537092,4/9/20,treatment
1548158,4/9/20,control
1556497,4/9/20,control
1555897,4/9/20,treatment
1542111,4/9/20,control
